author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
Bruce Yarrington,/gp/profile/amzn1.account.AHWWO7PXBERU2WKWIVEC7ZEPEB2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Alexa,5,Verified Purchase,Service plan term: 3 year,Really happy with Alexa’s help and Amazon music on a daily basis. Everyone should own one!,B01IQEIZ5S,/gp/customer-reviews/R1EI1JQQQT73GJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 15, 2018",
Amazon Customer,/gp/profile/amzn1.account.AGHCXRT3AGWK2ADV2C6LALYPUZJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Nice then nice,5,Verified Purchase,Service plan term: 2 year,It was a good present.,B01IQEIZ5S,/gp/customer-reviews/R1S6VRA0GGVWAS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"August 11, 2018",
charles eldridge,/gp/profile/amzn1.account.AEGVGRU7YLV4NMVRKVBLJGY3G6WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Go to have Insurance,5,Verified Purchase,Service plan term: 3 year,Go to have,B01IQEIZ5S,/gp/customer-reviews/R19NMSFUSNY9AQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"October 26, 2018",
alexis ware,/gp/profile/amzn1.account.AFFWIH3PP3L7BB4LZMTBMFMYO7JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great,5,Verified Purchase,Service plan term: 3 year,Fun,B01IQEIZ5S,/gp/customer-reviews/RUBXGFJFM7ZSE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"September 29, 2018",
wesley crosby,/gp/profile/amzn1.account.AH7ZPRKWIQS5K43F4BOTV23F4CSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Most important we can call our family and friends,5,Verified Purchase,Service plan term: 2 year,It does everything we ask for,B01IQEIZ5S,/gp/customer-reviews/R3QWZZIL1RTLGN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"August 12, 2018",
"alan Jerome Clark, Sr.",/gp/profile/amzn1.account.AGJ4UEMDOGGF6DHP7HKXOPW6YNYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Protection of the product for at least 3 years,5,Verified Purchase,Service plan term: 3 year,Protection offer was satisfying,B01IQEIZ5S,/gp/customer-reviews/R6INZ4H8T78V9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 9, 2019",
ANDRE D. RICHARDSON,/gp/profile/amzn1.account.AHHGYBMNVVYC47VFQS7V5IVCDXJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,The convenience of having it.,B01IQEIZ5S,/gp/customer-reviews/R1J6LZE9WOO5HU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 10, 2018",
Amazon Customer,/gp/profile/amzn1.account.AEHMNEI46OB5ANLCQPWBKQIGLMZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 3 year,very nice product. Pleased with the service.,B01IQEIZ5S,/gp/customer-reviews/R298BN8HRB7MRG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 30, 2018",
Bobbi Lenzner,/gp/profile/amzn1.account.AG35ABORSRLXQAU2256QRVAUHLEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Be prepared.,5,Verified Purchase,Service plan term: 2 year,Always have protection.,B01IQEIZ5S,/gp/customer-reviews/R343PFT5QLOV4R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 15, 2018",
Dedrick a Callahan,/gp/profile/amzn1.account.AEWMGZF4CFRG666G7JCSY24PY5UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great,5,Verified Purchase,Service plan term: 3 year,Its great,B01IQEIZ5S,/gp/customer-reviews/R2DIVHXYO5C476/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"August 21, 2018",
Expect the Best,/gp/profile/amzn1.account.AEANQGVRW6PYNGUJQTU5P36LJBQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Suggested for Eco Dot,5,Verified Purchase,Service plan term: 3 year,"Last Eco Dot was cooked in 120 days. Gotta love Amazon, while it was out 90 day warranty they gave me a credit and I applied top news one. now I have the warranty. Thats least I could do support Amazon. Got 3 years to break now",B01IQEIZ5S,/gp/customer-reviews/RXVQZXWUET18W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"June 22, 2018",2
julio ortiz,/gp/profile/amzn1.account.AF347OYSYKX4QNNL6LKGRGUT73ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Good,B01IQEIZ5S,/gp/customer-reviews/R2SMMJT2O85A2I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"June 4, 2018",
Donna Benningfield,/gp/profile/amzn1.account.AEGOK6NUZ5E2LV2777RAC2B3D6IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,"The cost was minimal, hopefully it will be there in the event of any problems.",B01IQEIZ5S,/gp/customer-reviews/R1GSNGUO0LWUD1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 15, 2018",3
Susan Gross,/gp/profile/amzn1.account.AH7TFWMISSBQPWKQCKCDUEW6D3ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Assigned to wrong device,3,Verified Purchase,Service plan term: 3 year,Supposed to be for echo and was assigned to my dot. Need to fix this issue,B01IQEIZ5S,/gp/customer-reviews/R2CLTNAGHY2U7L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"July 8, 2018",3
Garry Smith,/gp/profile/amzn1.account.AGHWZ3UB5N4DZDJXSZAIFC5GXHNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 3 year,square trade is the best warranty on market,B01IQEIZ5S,/gp/customer-reviews/R3ADB28E0ZC08Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 21, 2017",4
Amazon Customer DC,/gp/profile/amzn1.account.AGN3AO2AOPOZ4HFE22HKTEKSJCLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Great Product !!!,B01IQEIZ5S,/gp/customer-reviews/R2FE512YXY8UZI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 21, 2018",3
Gary K,/gp/profile/amzn1.account.AHKQM3HR6PSOAQTDYH4YYNH3LK5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Square Trade is super.,5,Verified Purchase,Service plan term: 2 year,Bought this just in case...,B01IQEIZ5S,/gp/customer-reviews/RB7D4V4G2MDWS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 6, 2018",3
Seahawks Dad,/gp/profile/amzn1.account.AGTFZBUC7JXUJEOQM3KORMMHZT2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Don’t be stupid. Buy insurance,5,Verified Purchase,Service plan term: 2 year,Duh.  Electronics fail sometimes.  Always buy cheap insurance,B01IQEIZ5S,/gp/customer-reviews/RJO7GEXJLN0NN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 17, 2018",One
Alan H. Mccoy,/gp/profile/amzn1.account.AEZOSGLVRJEMBSMSUTG5EEHQME7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 3 year,BEST WARRANTY.,B01IQEIZ5S,/gp/customer-reviews/R1KMJE1G36QW1D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 15, 2018",One
mtpinetree406,/gp/profile/amzn1.account.AGNRCOBV5B6L2ZFQYIVQFIMZKSVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I hope I don't need it.,5,Verified Purchase,Service plan term: 2 year,I hope I don't need it.,B01IQEIZ5S,/gp/customer-reviews/ROZ70Z6Z037I3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 9, 2018",One
Tink,/gp/profile/amzn1.account.AEAGEV66AQEPJMC6V7WRZXFYO6YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,GET IT!!!!!,5,Verified Purchase,Service plan term: 3 year,My firestick just died a month before the warranty expired. My new firestick and warranty will be here next week! :-),B01IQEIZ5S,/gp/customer-reviews/RCK84ZXBNN4MR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"July 28, 2018",
Ps2os2,/gp/profile/amzn1.account.AEJRGL7Y4P5JYYMLN5UHNK5ESXJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Confusing registration issue,3,Verified Purchase,Service plan term: 2 year,The plan (as un yet tested) was confusing as to whether I had to call a number to register it or it came pre-registered.,B01IQEIZ5S,/gp/customer-reviews/R2GYS7TZ19ZG30/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"May 1, 2018",
Rhonda  Altman,/gp/profile/amzn1.account.AGZEGNHQMPA5FTR3GN2GSQIWSPJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,... from amazon so I thought it would be a good idea to have a protection,5,Verified Purchase,Service plan term: 2 year,Bought my echo from amazon so I thought it would be a good idea to have a protection plan,B01IQEIZ5S,/gp/customer-reviews/R3RDZ6M9NICY09/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 11, 2018",
C. Falkner,/gp/profile/amzn1.account.AESD2SV3XGTPU5MPNUNMTD4NQ7VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Protection,3,Verified Purchase,Service plan term: 2 year,"Fortunately I haven’t had to use the protection plan, but I’m grateful to have it should the need occur.",B01IQEIZ5S,/gp/customer-reviews/R3KO7W9LIIL1NQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 12, 2018",
Amazon Customer,/gp/profile/amzn1.account.AFMZCSCLDTQIHMQMPM7N5ETVPHUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,One Star,1,Verified Purchase,Service plan term: 2 year,submitted a claim and it wasn't covered why have it,B01IQEIZ5S,/gp/customer-reviews/R102ZG63HR28GY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 24, 2018",2
Amazon Customer,/gp/profile/amzn1.account.AEL2NW36S6V5GOQHNN2SMATHX5GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 3 year,Really like the protection but never received the policy,B01IQEIZ5S,/gp/customer-reviews/R1ZCTVCF5H2PGK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 26, 2017",
Lulu,/gp/profile/amzn1.account.AFPTZNRIZTHHINVC33V5ZB64GLFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Echo protection plan,5,Verified Purchase,Service plan term: 2 year,Havent had to use it yet.,B01IQEIZ5S,/gp/customer-reviews/RX4BPPDNT9K8R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"July 18, 2018",
Bob Lowe,/gp/profile/amzn1.account.AGFFBR5GVOXD5SMSTXM5OQPSBTVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,This seems to be a great protection plan,5,Verified Purchase,Service plan term: 2 year,"This seems to be a great protection plan, but I don't think I'll need it for the chair.  The chair is built to last!!",B01IQEIZ5S,/gp/customer-reviews/R3E9BMW4Q631UX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 1, 2018",One
Laura's review,/gp/profile/amzn1.account.AEOPH54PKJWN5INKJ4O24TWQ47OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Good plan,5,Verified Purchase,Service plan term: 2 year,very happy I bought this plan,B01IQEIZ5S,/gp/customer-reviews/R21JD8J9XP4OI7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 3, 2018",
Carlos Graham,/gp/profile/amzn1.account.AH3TUYZTV6DMVSLWAQC42TFCJCSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,One Star,1,Verified Purchase,Service plan term: 2 year,You never send me a proof of purchase,B01IQEIZ5S,/gp/customer-reviews/R54EP63LPIDW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 18, 2018",2
Richard Starling,/gp/profile/amzn1.account.AH77744L3UGFFPNRLQERVVQB3EEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Four Stars,4,Verified Purchase,Service plan term: 2 year,A-,B01IQEIZ5S,/gp/customer-reviews/R1TX1ZEU2CDVZC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"May 19, 2018",One
Andrew Melowsky,/gp/profile/amzn1.account.AG6TTXDWUAZ6YSSZ63PUOOVYGCLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,perfect insurance for my echo,B01IQEIZ5S,/gp/customer-reviews/R3MCEXCEB2VNZ8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 27, 2018",
Sherry Mullins,/gp/profile/amzn1.account.AEUATEYXXNWISXC75N2IMODHF4FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Good Protection Plan,B01IQEIZ5S,/gp/customer-reviews/R2T0CTU6BDCTHE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 13, 2018",
Amazon Customer,/gp/profile/amzn1.account.AH3LTIQVKFMNPS2UZPRNQ4DGB5LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 3 year,Nice to have these type of protection plans available for the products Amazon offers.,B01IQEIZ5S,/gp/customer-reviews/R6EZ94A2BV4KC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 18, 2018",
J. Smith,/gp/profile/amzn1.account.AHNYR4BECD3HNK5GPILSYCUQWJCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,X-mas present. Have not had to use.,4,Verified Purchase,Service plan term: 2 year,X-mas present.  Have not had to use.,B01IQEIZ5S,/gp/customer-reviews/R32XU1MYJADIDX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 28, 2018",
Vic lee,/gp/profile/amzn1.account.AEGI4SDEHM66AG3B37I5777WUP3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Doesn't even contain the name of the item you puchased it for,1,Verified Purchase,Service plan term: 2 year,You purchase the plan..it shows up as a separate order..does not even tell you the item you bought the protection for..so if you have bought many of these for items you purchased..Good luck trying to cash in on it or even find the one your looking for..,B01IQEIZ5S,/gp/customer-reviews/R3QYC56MY9A73K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"May 30, 2018",2
Anne Marie,/gp/profile/amzn1.account.AGUHHAAQQ3I5PVDJBD5WZOON22SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Let you know as time goes on,B01IQEIZ5S,/gp/customer-reviews/RFG9H7U9967K2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 9, 2018",
Paul S.,/gp/profile/amzn1.account.AFDGQXI7SWE5PEEU64OUA4E3QXYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,good protection,B01IQEIZ5S,/gp/customer-reviews/R822W1Y38P4C6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 29, 2017",
Marguerite Garcia,/gp/profile/amzn1.account.AHROQ6RGR4YPY7OQBLBN6M2WPPAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Was never received,1,Verified Purchase,Service plan term: 2 year,Very slow,B01IQEIZ5S,/gp/customer-reviews/R26OK57RLQSGHL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"July 22, 2018",
N. Weber,/gp/profile/amzn1.account.AGUFM2KAJX63VMHG7IQJU772HCHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,We love the Echo,1,Verified Purchase,Service plan term: 2 year,"I never received anything to say we had this plan. What does it cover etc. so, think nothing of it at the moment. We love the Echo, but the plan is an enigma.",B01IQEIZ5S,/gp/customer-reviews/R20DDP64VWQH0H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 11, 2018",One
tyler,/gp/profile/amzn1.account.AFSRTGGSGVXCZCZXTLS6YGR637ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Seems like a great investment,B01IQEIZ5S,/gp/customer-reviews/RYJ9XVB54581Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 14, 2017",3
Gemini 11,/gp/profile/amzn1.account.AHAQZHS7L7TDRPAH4IQESGGJNO7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Nice, but an mailed Product plan of each one I buy of how to redeem the protection would be nice.",4,Verified Purchase,Service plan term: 2 year,Don't know how to use them yet.,B01IQEIZ5S,/gp/customer-reviews/R2YRXTG4XKTRNU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 2, 2018",One
r davis,/gp/profile/amzn1.account.AFZ6PRPQ5BPQ5INUKLRVAEDWMC7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,But it's nice to have,4,Verified Purchase,Service plan term: 2 year,I have not had to use the service plan. But it's nice to have,B01IQEIZ5S,/gp/customer-reviews/R31S8Z75M6WNES/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 18, 2018",One
Ken Hicks,/gp/profile/amzn1.account.AFJA5KTFX2PQV2NPJMSMUKMJT43Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Good to have.,4,Verified Purchase,Service plan term: 2 year,Good to have.,B01IQEIZ5S,/gp/customer-reviews/R2FAS6J1WKT3MG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 5, 2017",One
Ginger M.,/gp/profile/amzn1.account.AHD6CALIMZC2RXELR2JNXAJSRULQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,... had to use it as my Echo is working great but good to know that if I have a ...,4,Verified Purchase,Service plan term: 2 year,"Haven't had to use it as my Echo is working great but good to know that if I have a problem , it's covered.",B01IQEIZ5S,/gp/customer-reviews/R4J0JR0VR70D6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 26, 2018",
Donna M. Stewart,/gp/profile/amzn1.account.AFMCWJQFPY2ILFSYQCHE4VVE4HPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,One Star,1,Verified Purchase,Service plan term: 3 year,I did not keep this item. would not work in my house,B01IQEIZ5S,/gp/customer-reviews/R353SZABTD733O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"June 23, 2018",One
Kathy Randol,/gp/profile/amzn1.account.AHR7O62WXGI35PJDJEJ4QE6IIYAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Good to know if something goes wrong it is covered,B01IQEIZ5S,/gp/customer-reviews/R1HGXRSGA005QR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 22, 2017",
Lglizit,/gp/profile/amzn1.account.AFT6APBFVY5PVZEQPSSCF6CQIALA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Four Stars,4,Verified Purchase,Service plan term: 2 year,Good deal. Haven't used it But if as advertised should come in handy.,B01IQEIZ5S,/gp/customer-reviews/RY5O4OBUE2SQ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 9, 2018",
Douglas Hall,/gp/profile/amzn1.account.AGPHVOJE6UKPGVDY5HOPU66NC6KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Four Stars,4,Verified Purchase,Service plan term: 2 year,It was good,B01IQEIZ5S,/gp/customer-reviews/R1J1DBC6T68QM2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 28, 2018",One
Moondoggie,/gp/profile/amzn1.account.AEWDVGYKHTK5KNUBKHU5AZ5HITEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Nice peace of mind,5,Verified Purchase,Service plan term: 3 year,Haven't had to use it. Nice peace of mind.,B01IQEIZ5S,/gp/customer-reviews/R3BOT0MQDG8AOA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 17, 2018",
Pastor R. Whitten,/gp/profile/amzn1.account.AG5KTRM6TRE4VJU7VZ7S27QEHKEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Good to have it.,B01IQEIZ5S,/gp/customer-reviews/R2HIIDF2LREV55/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 25, 2018",
Joan C,/gp/profile/amzn1.account.AHTUI7PBZEMCDAYGNXIJZ4WIWOLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Wasted my money. No idea what warranty covers,1,Verified Purchase,Service plan term: 2 year,Has been impossible to open to see warranty,B01IQEIZ5S,/gp/customer-reviews/R166MDN9PYHA98/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 4, 2018",One
Ashley Jenkins,/gp/profile/amzn1.account.AGEM453WZI5QG5ABTRLX62YOB4GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Four Stars,4,Verified Purchase,Service plan term: 2 year,I like having the protection plan just incase,B01IQEIZ5S,/gp/customer-reviews/R34N0YBPF6ZB5N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 14, 2018",
Amazon Customer,/gp/profile/amzn1.account.AFBOYD46VGUPLOOKRS6L65F2MFWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Three Stars,3,Verified Purchase,Service plan term: 2 year,"Neutral, haven’t had to use it yet.",B01IQEIZ5S,/gp/customer-reviews/R10XOFE18X6M8M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 26, 2018",
Michelle Franson,/gp/profile/amzn1.account.AEXPWTYFIO7Y5F4TIVBJZFK36TGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Hopefully I will never have to use it but I am glad I got it just in case,2,Verified Purchase,Service plan term: 1 year,Not much I can say about a protection plan that is just emailed to you. I purchased this for my new Echo. Hopefully I will never have to use it but I am glad I got it just in case.,B01IQEIZ5S,/gp/customer-reviews/RL7A4C5HWH54N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 24, 2018",
TreyD,/gp/profile/amzn1.account.AH45JRNAXN22CR7OEUPXD2NC4FKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,One Star,1,Verified Purchase,Service plan term: 1 year,did not want this either,B01IQEIZ5S,/gp/customer-reviews/R1O9EPZE2OREUF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 2, 2018",One
RichardH,/gp/profile/amzn1.account.AFJJH54CPWYYAMJ4KGYBZA5KK6ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Wait and see,3,Verified Purchase,Service plan term: 3 year,"Haven't claimed on it yet, so cannot comment.",B01IQEIZ5S,/gp/customer-reviews/R4QNV9CP8COYL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 6, 2018",
ATX Amazon Fan,/gp/profile/amzn1.account.AERQ2BKHZHWPPRYP6HQFNXXRROSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I'm sure it's a good value...,3,Verified Purchase,Service plan term: 1 year,I never received the necklace I ordered for this protection plan so I cancelled the policy...I'm sure it's a good value..,B01IQEIZ5S,/gp/customer-reviews/R3C7O7VJ1TXRGL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 19, 2017",One
Pots,/gp/profile/amzn1.account.AGDPEPCVPD7HSW3HGHBWVD6O7WGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,GREAT PRODUCT,B01IQEIZ5S,/gp/customer-reviews/RWLK5LYMD0XRL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 18, 2017",
Roger E. Besser,/gp/profile/amzn1.account.AEEN2R5LRVXXC4EZCWRAHGKZR4ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,like some other plugs,4,Verified Purchase,Service plan term: 2 year,"Just received a two pack. They were very simple to install, no need to down load KASA, like some other plugs. The only negative thing, I can say, is that the instructions are written in such small print, that even with a magnifying glass they are hard to read. Luckily they are a breeze to set up and install along with the Alexa app and the small print wasn't a factor.",B01IQEIZ5S,/gp/customer-reviews/R23KS1QGIGC6F8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 4, 2017",2
Audrey J. Dinkins,/gp/profile/amzn1.account.AGCQB7NNFF6O66BMQ4H7IYO4Z32A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,ok,B01IQEIZ5S,/gp/customer-reviews/R1NQOPIOLUHFQ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 3, 2017",One
Marilyn DeMoss,/gp/profile/amzn1.account.AFHJM3LL3IZFD3QCXCUOSFNOJOGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Unique and wonderful gift.,5,Verified Purchase,Service plan term: 2 year,I was very pleased with the whiskey decanter. It is very unique and will a hit at our family Christmas gift exchange.,B01IQEIZ5S,/gp/customer-reviews/R3VACGUNNE9MN7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 16, 2017",3
Dylan +,/gp/profile/amzn1.account.AFAE5GOEXI4LDW76GNWH2CZF7FAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I hope I get a refund for this.,3,Verified Purchase,Service plan term: 3 year,"I just returned my Echo, and I want my money back.",B01IQEIZ5S,/gp/customer-reviews/R3IU8T68UV08L8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 10, 2018",2
