author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
John Hytten,/gp/profile/amzn1.account.AE3URHBPFWKGMWE2FBXJ5KAZIM6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,New kindle paper white not as good as my original paper white,2,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"The new paper white reader may have more storage but is has an annoying habit of shutting itself down sometimes right after I just opened it.  Closing the cover and opening it works OK .  Other times it will shut down while I am reading for no apparent reason.  Again closing the cover and swiping brings it back, but it is getting annoying.  It has been doing this ever since I purchased it.  I write this today because it shut down 3 times today within an hour that I was sitting in a waiting room and reading.",B07CXG6C9W,/gp/customer-reviews/RNNSM94L5XTRX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 10, 2019",
Clark,/gp/profile/amzn1.account.AHG2WXV337BY5K66QQEH7FLJC7AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Best Kindle,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,I have had two previous paperwhites and a voyage and all of them had bleed thru problems and send backs for connection issues. I believe this Paperwhite is the first without any production problems. The glass screen is a major upgrade. I finally feel like Amazon got it's Paperwhite right.,B07CXG6C9W,/gp/customer-reviews/R25Q5J07ZG6A1J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 5, 2019",One
David A. Harris,/gp/profile/amzn1.account.AEFBB2CJTEOOTE46CDF6CBGDRB4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Not so easy to navigate,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: Without Special OffersColor: BlackOption: Without Kindle Unlimited,"I LOVED my original Kindle.  It finally died after 11 years.  I bought the new paperwhite.  Some of the features I really like, but this new format is not as easy to navigate as the older version.  I've had to call for tech support a number of times.  There is no easy, common sense forum to follow.  It's quite complicated.",B07CXG6C9W,/gp/customer-reviews/RRFKKYYAEK6EJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 25, 2019",
Grieg Vanlandingham,/gp/profile/amzn1.account.AERSW4UBILWLHQS724WT2UE3CGCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Thanks to prompt, courteous technical support, went from one star to five👍",5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Just set up my Christmas gift, Kindle Paperwhite 10 Generation.  Fully charged but shuts off after about 10 min of reading. Have to restart over & over.  Did not come with a cable so used my older 2018 Paperwhite cable.  Very disappointed!  I have had 7 Kindles since my first one.  This is the worst.Great customer service!  New Paperwhite is working, USB cable is on the way.  Thank you, Rachel.  Great technical support.",B07CXG6C9W,/gp/customer-reviews/R2G2M6433RQV2D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"December 26, 2018",
Nancy Dunford,/gp/profile/amzn1.account.AGN3KJ4SK2ALDNZKT2T4TS7FC3UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,New Kindle Paperwhite,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I like that it is lighter than by previous Kindle. The fact that it is waterproof isn’t as important to me. I am not crazy about it shadowing all of the books I have purchased. Since I have over 500, it is not easy remembering which ones I have already read. I will have to keep my previous Kindle for this purpose since I could remove each book I read from the Home screen. I liked that feature.",B07CXG6C9W,/gp/customer-reviews/R1POMTX9EKYJMY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 25, 2019",
Helen Dubo,/gp/profile/amzn1.account.AH5YTV4LLYRVKY45VCEVHIPU6N6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,cannot connect to wifi,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"this arrived on Thursday. today is Sunday, still cannot connect to wifi, I believe it will be going back tomorrow.  Updated: 4/16/19 The second Amazon person I spoke with got me up and running yesterday. As I am used to the Kindle Fire there are a couple of small things that I am not crazy about but they aren't major. I really like that there is no glare, even outside! in the sun!",B07CXG6C9W,/gp/customer-reviews/R2PKJS4E3EPJ2Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 14, 2019",
Samuel Purnama,/gp/profile/amzn1.account.AEPKFNLMRB2B4JCWNBCSGFG74FJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"One of the best. But still, need improvement",5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"It’s easy to carry everywhere. Simple design. The ads don’t bother me. The e-ink technology is quite magical! the sensation is like looking at the real paper! The light screen really helps to read in low light and even in the dark. yes, it does have glare, but it doesn't bother when reading. the touch screen is somewhat less responsive. Never compare it with your handphone if you don't want to be stressed. We should a little patient because the touch screen is a bit slow.",B07CXG6C9W,/gp/customer-reviews/RI0TDTQC5EU85/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 30, 2019",One
Charlotte A Reed,/gp/profile/amzn1.account.AE5WI3WXJF7GIHRKVABY6UAPJZIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Battery life is no better than my old Kindle,3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I bought the Paperwhite over my older Kindle for two reasons.1. The light is brighter and less computer “blue” and therefore easier on the eyes.  I do think it is a good improvement in that area.2. The battery life is supposed to be weeks not hours.  I am very unhappy to say that this is not my experience.  After one or two nights of reading, it needs to be recharged.. I suggest you ignore the promise of long battery life.",B07CXG6C9W,/gp/customer-reviews/R11K0JZGDIHY25/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"December 29, 2018",
S.Argo,/gp/profile/amzn1.account.AGLLEUEAAITVIR2SXXSTIWSR6SUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Okay if you read outside a lot,3,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Not what I was expecting. First its smaller than i was expecting, the layout is not the same as or as easy to us as the kindle app, and the power button is on the bottom so it easy to shut off accidentally. Its great for reading outside, but the other short comings do not make up for this one positive. Would not purchase another one again.",B07CXG6C9W,/gp/customer-reviews/R17Q3J75B9PQHJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"February 14, 2019",
Jeff,/gp/profile/amzn1.account.AEI5RRIOPYYAZL3BET3NKIW2LZLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Late comer to e-books, but glad I made the switch.",5,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,I like the paperwhite.  It is as close to reading a natural book page as possible.  I do not use the backlight.much so.I get mucho battery life (read for.three days heavily and went to 83% from 100%.,B07CXG6C9W,/gp/customer-reviews/R10QMIZW9IHASH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 9, 2019",One
FRANK H DRIES III,/gp/profile/amzn1.account.AHYY22P5SNVKE7IW6VZB2S2VEGAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great Light-Weight Reader,5,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,Love reading on the Light-Weight Kindle Paperwhite. Like that it is waterproof and mostly anti-glare for reading outside. I have an Apple iPad Pro which is use for research and browsing. However for reading I prefer this small Kindle and like that there are not other distractions from my reading. I do wish the user interface and touch screen were a bit more response—it is sluggish compared to all my other devices (although they are 7-10x as expensive too).,B07CXG6C9W,/gp/customer-reviews/R2CZYW13TOWD8S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 4, 2019",
G. Rogowski,/gp/profile/amzn1.account.AH5ZTKKZG4U3NEFF7GMNCERWVLQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great for reading books and novels in small package,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I have a fire tablet but sometimes i just want to read a book that feels like reading a book.  I like the kindle for books with pictures, magazines or shopping amazon but to read a novel or just print material it was heavy and not like looking at a paper page of a book.  This paperwhite has no glare, I do not need color to read printed book and very light to hold and carry.  Fits in smaller handbags or purses for travel and the battery last so much longer than my fire tablet.  Good decision.",B07CXG6C9W,/gp/customer-reviews/RMOHHJPF5E8CE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"May 2, 2019",One
Toni Hendricks,/gp/profile/amzn1.account.AEA6VIMAOKYXJ6WR2LKYDCEYLQ4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,You cannot listen to an Audible book while following with the text,3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I was shocked to find out that you cannot listen to an Audible book while following along with the text. This feature exists in the iPhone Kindle app, so I fully expected it to be a feature in the newest version of the Kindle. In fact, this is the primary reason I upgraded to this version. I’m disappointed with this product as it seems incomplete to me. I hope to see this in a future software update, if I don’t end up returning it before then.",B07CXG6C9W,/gp/customer-reviews/R2IEA1OT8IDJZS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 23, 2019",
Kurt Camerud,/gp/profile/amzn1.account.AHTNC5AXHLU6OS5NTZAIEL527LNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Screen advertising never goes away.,3,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"You cannot ""shut off"" the Kindle -- an advertisement appears on the screen for the duration of the ""off"" period.  You must then turn it on, wait for wakeup, then swipe the screen to turn the Kindle ""on"".  Inconvenient, if nothing else.  Definitely a step backward.  The Kindle itself feels thin and flimsy though it seems to work well as an eReader.",B07CXG6C9W,/gp/customer-reviews/RGXUYBTSG4GMS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 9, 2019",
purplelady,/gp/profile/amzn1.account.AFPCK5EOO4356DYVYR4UZHGUMRXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,The new Paperwhite is smaller,3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Received new Kindle Paperwhite with audio ability.  Ordered leather case for the unit.  Same case I've been using for my other Kindles.  The new Kindle is SMALLER so the leather cases I purchased on Amazon don't fit.  They're about 1/8th of an inch too big in diameter.  When you put your Kindle into the case, falls out.",B07CXG6C9W,/gp/customer-reviews/R137IE5LAQKBH3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 23, 2019",
David G. Cohen,/gp/profile/amzn1.account.AGTSASY3W7NBMNXLUSQTLTMBORTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Excellent Reader,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Had this model for about a week. Is an improvement over my older keyboard model. Text is very clear, battery life seems good and access to functions an improvement over earlier model. Dictionary lookup much easier. Page turn is sensitive but quickly get used to keeping fingers away from screen. I opted for not removing the ads, which are not a problem.",B07CXG6C9W,/gp/customer-reviews/R3JFK2TZXBT2ZJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 26, 2019",
Maggie May's Mom,/gp/profile/amzn1.account.AGRNZBRUJAXZZQBZNHG722FOGBPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,No User Manual,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"One would think that with a rather expensive purchase, by anyone on a fixed income, there would be a hard copy of instructions included in the purchase instead of everything explained in the Kindle itself!  You have to go through the instructions page by page and believe me there are numerous pages, then you probably won't find it!!",B07CXG6C9W,/gp/customer-reviews/R1YRRKUDC3OTOF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 8, 2019",
MarciaJ,/gp/profile/amzn1.account.AGTVHABC2DELEGWL6VU45O6W7H4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Long battery life,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I have always used kindle fire for reading, but thought I’d try kindle paperwhite & I’m glad I did.  At first I hesitated due to it not being in color, but that hasn’t really bothered me.  What makes kindle paperwhite great is it’s long battery life, lightweight & small size, & being able to read outside.I love it!",B07CXG6C9W,/gp/customer-reviews/R25DUDV99PDYFW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 13, 2019",
RedPooka,/gp/profile/amzn1.account.AGX6T65SNAOUUS6WAZM3FWTQWVUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Stopped working after first chage,1,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I got it. I really liked it. Nice reading, right size. Then it ran out of juice, so I recharged it.Now it doesn't work. I get a big exclamation point in the middle of a battery icon on the screen. Resetting doesn't work. The problem is mentioned on Kindle forums, but the only fix they offer is a reset. Resetting it doesn't work.So I just paid $129 for an e-reader that let me read part of one book.",B07CXG6C9W,/gp/customer-reviews/R1K6BDRCTEG1XP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 13, 2019",
Amazon Customer,/gp/profile/amzn1.account.AH3GAQCV656MMK6RQN3FFL5LIIDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Kindle Paperwhite,1,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"It has nice dimensions and the thickness is terrific. Although, it’s terribly slow in processing and downloading books. It comes with no instruction manual, which by the way is a lengthy manual in the book itself. Not easy to navigate through. I would not purchase this item again. In fact, I’m returning this and going with the iPad version.",B07CXG6C9W,/gp/customer-reviews/R1HZL8I16XACB5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 16, 2019",
Telma,/gp/profile/amzn1.account.AG2BW75YQMWKPTW5ED7X4LQKUTEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Disappointed,1,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Honestly this device leaves much to be desired .. I feel with a device of the 90's ..So, this is my second experience with the Kindle. I do not indicate I bought kindle for the convenience of having several books on one set. But it is a device that hangs, does not respond to your commands, you try to underline a text does not underline, you try to change the page does not change, you try to unlock the device it does not unlock, the proposed idea is wonderful, but the device itself leaves much to be desired. I had bought a device and returned it believing it was device failure, but it was not ... the Kindle for mobile app works much better than the Kindle device. Unfortunately I will be returning the device due to lack of functionality. The impression I have is that its processor is very slow.",B07CXG6C9W,/gp/customer-reviews/R2UCI99JI6RTHH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"February 4, 2019",
seaSAWRI,/gp/profile/amzn1.account.AEQ4SAWN7B6QFJK2SXWYLUU74MMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Easy to use,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,I like the light weight and that it is easy to  take with me in my bag ! I would rather not have so many suggesting for  other books every time I turn my reader on but other than that I am happy with it.  and I am excited that I will be able to read my  Kindle books while I sit out in the sun and enjoy summer this year !,B07CXG6C9W,/gp/customer-reviews/R1SS9ZBJJKL4DH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 8, 2019",
LaSteph602,/gp/profile/amzn1.account.AEI56LKAW7ECJPCLODGCRMZ2VZOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Sluggish to respond, overly AND under sensitive to touch, doesn't sync well",2,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I'm disappointed with my experience with this produce.  The screen is terribly unresponsive to touch and takes several tries at time.  Certain touch points, it's overly sensitive and sends me multiple pages back or forward.  I have high speed internet and I can't even get the Contact Us page to load.  I sync it regularly but it shows no new items when my other devices, i.e. the Kindle app on my phone, clearly have new documents.  It's been a frustrating experience and while it was a gift, I'm thinking about returning it anyway.",B07CXG6C9W,/gp/customer-reviews/R2OAGZDCK01X6H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 25, 2019",
Jamie D,/gp/profile/amzn1.account.AFMAD5SVMXELCBJDFNWEFCTGUAJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Perfect for the avid reader,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,I love my reader! I can sit in the direct sunlight and see perfectly. The battery life lasts a long time. My eyes don't feel strained when I'm reading for hours. Highly recommend.,B07CXG6C9W,/gp/customer-reviews/R25BTTUX9TTMXN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 18, 2019",One
carpenter,/gp/profile/amzn1.account.AGIDE6LHARO3E5DVWDFR3US7ESOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,It's nice but.....,3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"What I don't like--The home screen is cluttered with books they are trying to sell you. My old kindle had 3g and I could get a book any time. The new one you have the find wifi. Not as easy to hold but that's more the covers fault. I got it, i'll use it but i would not buy another one. ( the lighted screen is nice ).",B07CXG6C9W,/gp/customer-reviews/R2KDZ0L1KLAVAM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 3, 2019",
Mack Mcgowan,/gp/profile/amzn1.account.AFTYYYFKLSUUVHVVT25WKGZSFXZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Great size and physical feel, with incredible battery life",5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I've had several versions of the kindle, including a couple of paperwhites, and this is my favorite so far!",B07CXG6C9W,/gp/customer-reviews/R3710ER6TQ7GWR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 16, 2019",2
William E. Ulrich,/gp/profile/amzn1.account.AG3W7LBPTVLGFEUIRIHPRSTLUALA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Too small,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Got tired of read books piling up so I purchased this. Good deals on books plus with Prime membership you get some good  reads. I really like my kindle and it's easy to navigate and doesn't take over my nightstand. Also, very easy to travel with. The one big negative for me is that it is too small. I find it distracting to blow thru a page in a minute or so. Most likely just me but it impedes the flow of the book and retention.",B07CXG6C9W,/gp/customer-reviews/R1JHJN8G4GN6UI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"February 17, 2019",
CB06,/gp/profile/amzn1.account.AEF5TV7OLIEUJ44LNM37EJIFBCSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,It's a waterproof Kindle!!!!,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"The only negative thing I have to say os where the power button is located along the bottom, I keep hitting it and making screensaver come on. But other than that, its eink, and it's Waterproof. I can take it to the pool this summer and not worry about one of those cumbersome waterproof bags. I couldn't be happier!!!  The price too.... very happy!",B07CXG6C9W,/gp/customer-reviews/R2GU5LJD7V1R51/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"December 28, 2018",
Kim Jones,/gp/profile/amzn1.account.AGTDC2NHPNMJA4GYUQKLJOZUYFFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Confused layout,3,Verified Purchase,Digital Storage Capacity: 32Offer Type: Without Special OffersColor: BlackOption: Without Kindle Unlimited,"My Kindle Gen2 died and I got a Paperwhite.  Nice on the size and clear reading.  My problem is I have been use to having my books in order so when a new book comes out, I can keep everyone in order and reread some to update myself if it has been awhile before the new book.  Now they are just random and if I don't have the titles written down, I might not reread the right book. There might be a way to list the titles without a cover picture but not found that yet. So still confused about what is offered or available to me.",B07CXG6C9W,/gp/customer-reviews/R3877716DMUWP2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"December 10, 2018",
Jean,/gp/profile/amzn1.account.AGJ5BPLLG2JOLRQHCCD5VUAUQOJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Can read day,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"This is my 3rd kindle & I love it! Extremely lightweight, and great reading day or night. Transferred all my library very easily.  I read every day of the year.",B07CXG6C9W,/gp/customer-reviews/R1KEKT8NM4STKH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 23, 2019",One
Barbara E Golding,/gp/profile/amzn1.account.AHRHK4FH2LB7XPTYCN7O4HM5HJMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Give the language option on the first page when user first starts a new kindle.,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I had to get help from google translate because the info on the first page was in dutch. Could not even figure out how to get into the kindle. When we first turn it on there should be access to a language bank to allow the new user to figure how to set it up.Appreciate the ability to read with reverse lighting, easier on my eyes.",B07CXG6C9W,/gp/customer-reviews/R2LIITN64510CS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 9, 2019",
jeangoat,/gp/profile/amzn1.account.AHTKSTYYTNXKEOAIHFVZHBN76CMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Saved by y Paperwhite!,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Dumped by former Paperwhite in the toilette and couldn't revive it.  So new waterproof Paperwhite to the rescue!  It's doing a good job and is waterproof so it might save me if I goof again.  It seems a little more sensitive to touch than the old one, but I'm getting use to it.  I like the way you can set up your page's appearance.",B07CXG6C9W,/gp/customer-reviews/RFX5K3BZQ8HYG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 7, 2019",
Amazon Customer,/gp/profile/amzn1.account.AG3XTLAVBGHFSEART76FKXEXJNYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,The Best PAPERWHITE EVER!,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,I love the new Kindle Paper white.  It is the third on I have had.  I love that it is small and easy to use.I highlight a lot when I read.  The new screen style makes it easier to use.I love the new version.,B07CXG6C9W,/gp/customer-reviews/R34Y5JJPBXXW4A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"February 25, 2019",One
Z,/gp/profile/amzn1.account.AFW5RGRJSWYPXOWJAWKUGOKYCVRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Limited,1,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Absolutely hate the flickering from refreshing. The screen is not easy on the eyes and feels like you're looking through a distorting ""film"". I'm hoping to find the utility in sitting poolside but for now this has been a rare disappointment from Amazon.",B07CXG6C9W,/gp/customer-reviews/R2YMJ7IA1VZ946/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 27, 2019",One
Shan,/gp/profile/amzn1.account.AFDASOMAOAO4JEE5H5OACXBSUPGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Better than I expected!,5,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I love how small and compact this Kindle is. It being waterproof is definitely a plus for me because I can be a bit clumsy but also because I like to read while taking a bath some times. When they say a glare-free screen, they're not kidding! Even with the back light on, I was still able to read the screen with the sun shining directly on it. Very happy with my purchase!",B07CXG6C9W,/gp/customer-reviews/R23W43VCTCOOJQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 19, 2019",
Rylie Williams,/gp/profile/amzn1.account.AEGAUDYGCOI4VKRWWF4YNFEGAFYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,prefer the white version,3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,broke my white paperwhite so I wanted to replace it but to my surprise the newest version was cheaper than the older white version. The updates to the system don't make a big enough difference to me so overall I still prefer the white version but for 40 dollars in savings I will stick with this newer one and buy a decal,B07CXG6C9W,/gp/customer-reviews/R2824Y5UTT3ERV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 19, 2019",
Mike M.,/gp/profile/amzn1.account.AG5EONMNJ766JXKJSX5QWT5UBH7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Not exactly all-new but definitely improved,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,I traded in my 2015 Kindle. I take it everywhere so the water resistance is a plus. I like the flush screen. Not sure if I’ll have much use for the Audible ability but it’s an option. I chose the 8GB capacity because it gives me more than enough. I don’t use my Kindle for magazines and other periodicals. I do have several multi-vilume ‘collected works’ and I have more than enough space. Kindles aren’t flashy but they can’t be beat for reliability.,B07CXG6C9W,/gp/customer-reviews/R1KVR3RL709G6X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"November 17, 2018",
Nancy L. Walker,/gp/profile/amzn1.account.AESDGYJOGWM722GRI7ZGP3H67I6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Ease in using it.,5,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,I absolutely love the new feature of opening the cover and having the Kindle start up without having to turn it on or off. The ease of using the Kindle. Everything about the Kindle is wonderful.,B07CXG6C9W,/gp/customer-reviews/RIN5HJ52Y75KQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 9, 2019",One
Amazon Customer,/gp/profile/amzn1.account.AHXN5YVNGHIEPNENQBOKWBE5V7DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Love this Kindle Paperwhite--watch out for price drops!,5,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I absolutely love everything about this Kindle Paperwhite. I'm glad I ordered this version, have the screen backlit for night time reading is probably my favorite feature.  Super lightweight and easy to use! One thing I will say, is I purchased it a week ago, and the price is now $40 less as they have a 25% discount for prime members. I asked Amazon if the would honor the price drop since I had received it less than a week ago, and I was very surprised to hear they would not. They said they do not offer price protection policies. Again--Amazon has always had wonderful customer service, so I was just surprised this was their response. My next recommendation is get one now with the lower price!",B07CXG6C9W,/gp/customer-reviews/R2AF3DXFJBVBL4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 12, 2019",
